twitter id,twitter text,lable
1237225758994468864,b'@RepDerekKilmer @RepAdamSmith @RepRickLarsen @RepDennyHeck @cathymcmorris @RepJayapal @RepNewhouse @RepKimSchrier @HerreraBeutler #TFW your whole delegation agrees! \xf0\x9f\xa5\xb0 \n\nThank you all for recognizing that Washington families need supports in order to follow social distancing guidelines and help slow the spread of #COVID19 in our state and nation',2
1237222663031947264,"b""@JackPosobiec ALL AMERICANS have a responsibility to try as hard as possible to NOT get the #Coronavirus.\n\nWe MUST delay/spread out the number of patients so we don't overwhelm the medical system's ability to treat intensive care patients.\n\n#DoYourPart\n#SocialDistancing\n#COVID19\n\nPass it on.""",1
1237242012518223872,"b""Facts vs. Fiction. I'd say ethical vs. unethical behavior.  #Coronavirus Wash your hands. 60+ stay @ home. Don't touch your face. Social distance. Oh no, I went to the TX mall that was by #coronavisrus, not a #Zombie yet... https://t.co/5oY6JT56G9""",1
1237377269158608896,b'Social distancing measures need to be introduced to the UK soon. Especially cancelling of huge events that bring people from far and wide. If we act too late we could be in a similar situation to Italy in two weeks. #coronavirus',1
1237429398904733700,"b'Social distancing is the only sure countermeasure for the #COVID19 , however am afraid for the Kenya populace with the kind of public transport we use . @ntsa_kenya and @MOH_Kenya what plans do you have for our Matatu sector? @Ma3Route https://t.co/wRGWZ04uXA'",1
1237421203020750850,"b'""The coronavirus could spread with frightening rapidity, overburdening our health-care system and claiming lives, until we adopt serious forms of social distancing,"" @Yascha_Mounk writes: \n\nhttps://t.co/X9X6ykQpzQ'",0
1237350669759250437,b'.@ACPSk12 @TCWTitans How are we encouraging social distancing for ACPS students- especially those with at-risk family members? Many TC students have parents over 60 and family w compromised immune systems. #COVID19 #FlattenTheCurve #distancelearning',0
1237422340499288071,"b""Since @realDonaldTrump &amp; the rest of his pathetic admin can't be bothered to care for the rest of us regarding #COVID19, in addition to all the health precautions (washing hands, social distancing, etc), start keeping a daily list of the places you go &amp; ppl w/whom you interact.""",1
1237423179150299141,b'Social distancing is extremely effective in containing the spread of aerosol-transmissible (airborne) disease. \n\n(The red lines in the charts represent when social distancing measures became widespread.) #COVID19 https://t.co/7YC7B0Fosz',1
1237387607467626497,"b'""The #coronavirus could spread with frightening rapidity, overburdening our health-care system and claiming lives, until we adopt serious forms of social distancing,"" @Yascha_Mounk writes: https://t.co/NU95Mnw1PH For those of you who think I\'m too extreme.'",0
1237445480294088704,b'Social distancing? Are we talking about a preventative measure to flatten the curve of novel coronavirus infections here\xe2\x80\x94or about my record with girls in high school? [thousands of people chase me off a cliff into the ocean]',1
1237457174319607808,"b""Jay Inslee hinted that new social distancing rules may be coming and did some sobering math. The outcome of his equations: we could have 64,000 coronavirus infections and 1,900 deaths in this state by May if we don't blunt the spread of this illness.\nhttps://t.co/tHi12a1Lom""",0
1237459120438931456,"b'""The United States is at a make-or-break moment with coronavirus that will test of one of the most basic, but inconvenient and disruptive, public health tools in the book: social distancing. https://t.co/vcxyAm39uL'",1
1237466787333062656,"b'""The coronavirus could spread with frightening rapidity, overburdening our health-care system and claiming lives, until we adopt serious forms of social distancing,"" @Yascha_Mounk writes: https://t.co/GLmh1ec59o'",0
1237493458258051072,"b""1/ As a precaution to help limit the spread of coronavirus and support the City's efforts to promote social distancing, all research programming at @NYPLHumanities has been suspended through the end of March. Please visit our website for further updates. https://t.co/5uLzDVPkfn""",2
1237486161360109568,b'Hospitals warn they can\xe2\x80\x99t cope if coronavirus outbreak worsens in Canada | The Star\n#coronavirus #COVID19 #coronaviruscanada #canada #riskmanagement #mitigation #safepractices #SocialDistancing #healthcare #emergency  https://t.co/f4kNCy1uV2',1
1237422696004308993,"b'As we face many unknowns about #COVID19, we can and must learn from history and act now. Compelling and important piece in \xe2\x81\xa6@TheAtlantic\xe2\x81\xa9 imploring decision makers at every level to take \xe2\x80\x9cresponsibility for social distancing\xe2\x80\x9d. \xe2\x81\xa6\xe2\x81\xa9  https://t.co/zfxxJeqE7X'",1
1237434942893801473,"b'Two weeks later, the number of #COVID19Italy diagnoses has surpassed 10,000.\n\n#CoronavirusUK #COVID2019UK #CoronavirusOutbreak #CoronavirusItalia #COVID19Italia #COVID2019Italy #COVID2019Italia #CoronavirusItaly #TakeItOnTheChin #SocialDistancing #CloseTheSchools #FlattenTheCurve https://t.co/QoDVZF91h0'",0
1237484330714308614,"b'Dear @JoeBiden : it\xe2\x80\x99s time to deploy the social media geniuses in your campaign to post videos on FB, Twitter, TiKToc, etc. It\xe2\x80\x99s free for individuals to post and share these and we need to observe #SocialDistancing #COVID19 #Biden2020 https://t.co/Wh5UI4rzpQ'",1
1237463995541413888,"b'(And the rest of the post calculates the risk and impact of not only getting #COVID19 but also inadvertently spreading it to others - if you haven\xe2\x80\x99t, please read the post and use the information to help begin social distancing now!) https://t.co/fclVib4fPj'",1
1237466673080406017,"b'Social distancing is the most effective way to combat the spread of #COVID2019\n\nHand washing can only go so far, and the numbers only represent a fraction of all cases. All large social gatherings should be cancelled.\n\nhttps://t.co/fClpPFgYTM\n\n#COVID\xe3\x83\xbc19 #coronavirus'",1
1237526426158395392,"b'""The coronavirus could spread with frightening rapidity, overburdening our health-care system and claiming lives, until we adopt serious forms of social distancing,"" @Yascha_Mounk writes: https://t.co/eqiIUmcU7C'",0
1237489647309250571,"b""@TorontoStar Besides benefiting from people isolation, you, as a media, should promote SOCIAL DISTANCING of people to avoid spread the #covid19. That should be a good thing to do, look out for people health, don't you think?""",1
1237668317957062656,"b""Amazing, really well structured #COVID19 blog by @tomaspueyo  with tons of data, useful charts and the impressive impact of social distancing. \n\nI've skimmed and saving it for a proper thorough read later. https://t.co/nErSZOoHC5""",2
1237547403000963077,b'I hope this doesn\xe2\x80\x99t play out but without social distancing measures starting very very soon... \xe2\x80\x9cThat means we are looking at about 1 million U.S. cases by the end of April; 2 million by May 7; 4 million by May 13; and so on.\xe2\x80\x9d https://t.co/TMYFTDUmRB',1
1237540643896823808,b'This is a reality check for anyone who thinks the rural heartland will escape #COVID19. It will spread to all communities. Even small towns need social distancing. https://t.co/pe6P97EjYD',1
1237770847043170309,b'fantastic #covid19 context from a mathematical perspective that really drives home how important it can be to do your part to wash your hands and keep social distance https://t.co/wg6pZQZnPL',2
1237775076331847680,"b'Coronavirus: Why You Must Act Now - So many conversations today about the maths behind #coronavirus and way too many puzzled and shocked expressions. Act now people, social distancing will save millions of lives. https://t.co/1Y7b57T6L6'",1
1237630943571083266,"b""All the smartest people I know of are saying Coronavirus is big, based on the data at hand. All the dumbest people I know are saying it's just like a second flu. We need to suck it up and begin proactive social distancing policy.""",1
1237860930886578180,b'One of these lines looks much steeper than the others. Remember this on a logarithmic (exponential) scale\n\nWe need to be doing more #SocialDistancing &amp; out-of-hospital testing\n\n\xf0\x9f\x98\x95\n\n#COVID19 https://t.co/uFKCgmHocL',1
1237869875294437376,"b'Like #BrexShit, #CoronaVirus introduces new phrases into our language: #SocialDistancing, #SelfIsolate, #Infodemic\n\nWhich adds to: #Pandemic, #Quarantined and ... ""lurgy""\n\n#C4News #Peston #Newsnight #PoliticsLive https://t.co/r7uuWNFpFv'",1
1237699348659658752,"b""Seriously #CoronavirusOutbreak #COVID19 and the UK #coronavirusuk still hold events like the Cheltenham Festival they should of brought in #SocialDistancing by now take a tip from one of our ex neighbours let's see Poland is shutting schools, France no crowds above 1000 https://t.co/nz9lRb234f""",2
1237695297595346951,b'We are just 10 days behind Italy.\n\nHere is an inside look at what is happening there by an Italian ICU doctor.\n\nWe need to practice social distancing NOW to avoid a similar healthcare disaster. https://t.co/fxLfMVtyOE',0
1237799189221867520,b'More and more medical/scientific events are getting cancelled in the UK. That\xe2\x80\x99s just sensible and responsible. But what about also cancelling all other social events in the country?!? #COVID19 #covid19uk #StayHome #SocialDistancing #FlattenTheCurve',1
1237811876378996736,"b'@drharshvardhan \xf0\x9f\x91\x8dTarget Social distancing next,powerful graph of 1918spanish flu-social distancing saved lives.our best Chance is prevention, we do not hav ICU capability like Korea/Italy/China #COVID19 @drharshvardhan @MoHFW_INDIA @narendramodi @CMOKerala @shailajateacher @himantabiswa https://t.co/6fNzgPjIsL'",2
1237849346323795968,"b'#DrFauci We\xe2\x80\x99re on our own, America.  @realDonaldTrump &amp; @VP will not save us.They just want to save the markets. #SocialDistancing #Washinghands is our best bet. Disregard what those tools say! Listen to the drs &amp; experts. #coronavirus #CoronavirusOutbreak #Trumpdemic @CDCgov https://t.co/FWukCFW8f8'",1
1237829400957276161,"b""Based on the expansion rate of the COVID-19 virus here in NY, I do not feel social distancing will be sufficient.\n\nInstead, I will be relaying on anti-social distancing.\n\nScrew you guys, I'm going home...\n\n#COVID19""",0
1237841522143326210,"b'@therealjoebob To prove the Drive-In will never die even from #coronavirus I went to the West Wind Drive-In I\xe2\x80\x99m Glendale,AZ \xf0\x9f\x8c\xb5last night. Groovy way to see a film and also do the social distancing thing. BAL at your show tonight! \xf0\x9f\x91\xbd\xf0\x9f\xa4\x99\xf0\x9f\x8c\x88 https://t.co/K3O9WQ1HeZ'",1
1237848210435010561,b'@ScottMorrisonMP @GregHuntMP please don\xe2\x80\x99t let Australia be the next Italy. Close the border. Shut everything down for 2 weeks. Social distancing now not when it\xe2\x80\x99s too late. #covid2019australia #CODVID19 lives more important than economy https://t.co/m9NDu4YRxd',1
1237831625582526467,"b'Great #article: Cancel Everything!\n#SocialDistancing is the Only Way to Stop the #Coronavirus. We Must Start Immediately!\n\n#CoronavirusUSA #CoronavirusOutbreak\n#CoronaVirusNYC #CoronaVirusNY #HealthTip\n#Business #Biz #Dance #Events #Shows #Meetings, etc.\nhttps://t.co/KiziESsME2'",1
1237758551482753025,"b'As you think about responding to #COVID19 in your ED, consider disposition of patient living homeless who do not require acute hospitalization.  Can someone in a tent meet social distancing guidelines?  Unlikely for those in shelters.  @SocialEmergMed @EmergencyDocs'",1
1237785491375673344,"b'Flattening the Coronavirus Curve from @nytimes: ""social distancing help reduce the disease caseload... and can keep the healthcare system from becoming overwhelmed."" #coronavirus #flattenthecurve https://t.co/XZmVYhylU0 https://t.co/M7b4sDHBl3'",1
